locus_tag	ftype	length_bp	gene	EC_number	COG	product
BHNFMJIF_02410	CDS	1500				hypothetical protein
BHNFMJIF_02411	CDS	573	srpC_1		COG2059	putative chromate transport protein
BHNFMJIF_02412	CDS	549				hypothetical protein
BHNFMJIF_02413	CDS	4017	rcsC_22	2.7.13.3		Sensor histidine kinase RcsC
BHNFMJIF_02414	CDS	3705	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
BHNFMJIF_02415	CDS	660				hypothetical protein
BHNFMJIF_02416	CDS	543				hypothetical protein
BHNFMJIF_02417	CDS	858	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
BHNFMJIF_02418	CDS	1569	prfC		COG4108	Peptide chain release factor 3
BHNFMJIF_02419	CDS	783	djlA			Co-chaperone protein DjlA
BHNFMJIF_02420	CDS	885	hpr_1	1.1.1.81	COG1052	Hydroxypyruvate reductase
BHNFMJIF_02421	CDS	789	nadX	1.4.1.21		L-aspartate dehydrogenase
BHNFMJIF_02422	CDS	1080				hypothetical protein
BHNFMJIF_02423	CDS	999				hypothetical protein
BHNFMJIF_02424	CDS	222				hypothetical protein
BHNFMJIF_02425	CDS	867				hypothetical protein
BHNFMJIF_02426	CDS	252				hypothetical protein
BHNFMJIF_02427	CDS	1050				hypothetical protein
BHNFMJIF_02428	CDS	246				hypothetical protein
BHNFMJIF_02429	CDS	1137				hypothetical protein
BHNFMJIF_02430	CDS	1182				hypothetical protein
BHNFMJIF_02431	CDS	954	esiB_1		COG0790	Secretory immunoglobulin A-binding protein EsiB
BHNFMJIF_02432	CDS	1947				hypothetical protein
BHNFMJIF_02433	CDS	306				hypothetical protein
BHNFMJIF_02434	CDS	249				hypothetical protein
BHNFMJIF_02435	CDS	1095				hypothetical protein
BHNFMJIF_02436	CDS	1638				hypothetical protein
BHNFMJIF_02437	CDS	291				hypothetical protein
BHNFMJIF_02438	CDS	279				hypothetical protein
BHNFMJIF_02439	CDS	861				hypothetical protein
BHNFMJIF_02440	CDS	222				hypothetical protein
BHNFMJIF_02441	CDS	864				hypothetical protein
BHNFMJIF_02442	CDS	228				hypothetical protein
BHNFMJIF_02443	CDS	1164				hypothetical protein
BHNFMJIF_02444	CDS	237				hypothetical protein
BHNFMJIF_02445	CDS	1023				hypothetical protein
BHNFMJIF_02446	CDS	291				hypothetical protein
BHNFMJIF_02447	CDS	234				hypothetical protein
BHNFMJIF_02448	CDS	1026				hypothetical protein
BHNFMJIF_02449	CDS	240				hypothetical protein
BHNFMJIF_02450	CDS	96				hypothetical protein
BHNFMJIF_02451	CDS	1008				hypothetical protein
BHNFMJIF_02452	CDS	1914				hypothetical protein
BHNFMJIF_02453	CDS	903				hypothetical protein
BHNFMJIF_02454	CDS	1908				hypothetical protein
BHNFMJIF_02455	CDS	2025				hypothetical protein
BHNFMJIF_02456	CDS	1662				hypothetical protein
BHNFMJIF_02457	CDS	1068	mdtA_2			Multidrug resistance protein MdtA
BHNFMJIF_02458	CDS	3081	mdtC_1			Multidrug resistance protein MdtC
BHNFMJIF_02459	CDS	1488				hypothetical protein
BHNFMJIF_02460	CDS	3177	mdtC_2		COG0841	Multidrug resistance protein MdtC
BHNFMJIF_02461	CDS	1164	nagA_1	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
BHNFMJIF_02462	CDS	576	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
BHNFMJIF_02463	CDS	1803	clcB			Voltage-gated ClC-type chloride channel ClcB
BHNFMJIF_02464	CDS	975	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
BHNFMJIF_02465	CDS	783				hypothetical protein
BHNFMJIF_02466	CDS	543	algU			RNA polymerase sigma-H factor
BHNFMJIF_02467	CDS	1296				hypothetical protein
BHNFMJIF_02468	CDS	654	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
BHNFMJIF_02469	CDS	1920				hypothetical protein
BHNFMJIF_02470	CDS	1041	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
BHNFMJIF_02471	CDS	636				hypothetical protein
BHNFMJIF_02472	CDS	1389	algC	5.4.2.2		Phosphomannomutase/phosphoglucomutase
BHNFMJIF_02473	CDS	792		3.2.1.103		Keratan-sulfate endo-1,4-beta-galactosidase
BHNFMJIF_02474	CDS	1131	hemW		COG0635	Heme chaperone HemW
BHNFMJIF_02475	CDS	147				hypothetical protein
BHNFMJIF_02476	CDS	2160	fusA_2		COG0480	Elongation factor G
BHNFMJIF_02477	CDS	1599	sasA_6	2.7.13.3		Adaptive-response sensory-kinase SasA
BHNFMJIF_02478	CDS	699	mprA		COG0745	Response regulator MprA
BHNFMJIF_02479	CDS	1656				IS1182 family transposase ISBthe2
BHNFMJIF_02480	CDS	183				hypothetical protein
BHNFMJIF_02481	CDS	447	slyA			Transcriptional regulator SlyA
BHNFMJIF_02482	CDS	345	rpsF			Small ribosomal subunit protein bS6
BHNFMJIF_02483	CDS	270	rpsR			Small ribosomal subunit protein bS18
BHNFMJIF_02484	CDS	444	rplI		COG0359	Large ribosomal subunit protein bL9
BHNFMJIF_02485	CDS	693				hypothetical protein
BHNFMJIF_02486	CDS	201				hypothetical protein
BHNFMJIF_02487	CDS	1674		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
BHNFMJIF_02488	CDS	1317	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
BHNFMJIF_02489	CDS	1026				hypothetical protein
BHNFMJIF_02490	CDS	882				hypothetical protein
BHNFMJIF_02491	CDS	369	folB	4.1.2.25		Dihydroneopterin aldolase
BHNFMJIF_02492	CDS	3006				hypothetical protein
BHNFMJIF_02493	CDS	2547				hypothetical protein
BHNFMJIF_02494	CDS	741	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
BHNFMJIF_02495	CDS	1407	dnaA	3.6.4.-	COG0593	Chromosomal replication initiator protein DnaA
BHNFMJIF_02496	CDS	888				hypothetical protein
BHNFMJIF_02497	CDS	1230				hypothetical protein
BHNFMJIF_02498	CDS	960				hypothetical protein
BHNFMJIF_02499	CDS	1164	patB_2	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
BHNFMJIF_02500	CDS	867				hypothetical protein
BHNFMJIF_02501	CDS	1056				putative protein
BHNFMJIF_02502	CDS	180				hypothetical protein
BHNFMJIF_02503	CDS	576	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
BHNFMJIF_02504	CDS	288				hypothetical protein
BHNFMJIF_02505	CDS	870				hypothetical protein
BHNFMJIF_02506	CDS	1668				hypothetical protein
BHNFMJIF_02507	CDS	618				hypothetical protein
BHNFMJIF_02508	CDS	204				hypothetical protein
BHNFMJIF_02509	CDS	1740				hypothetical protein
BHNFMJIF_02510	CDS	2703				hypothetical protein
BHNFMJIF_02511	CDS	1419	hsdM	2.1.1.72	COG0286	Type I restriction enzymeP methylase subunit
BHNFMJIF_02512	CDS	1131	yhcG_3	3.1.-.-	COG4804	Putative nuclease YhcG
BHNFMJIF_02513	CDS	204				hypothetical protein
BHNFMJIF_02514	CDS	96				hypothetical protein
BHNFMJIF_02515	CDS	3507				hypothetical protein
BHNFMJIF_02516	CDS	270				hypothetical protein
BHNFMJIF_02517	CDS	1107				hypothetical protein
BHNFMJIF_02518	CDS	1653	uup_2	3.6.1.-		ATP-binding protein Uup
BHNFMJIF_02519	CDS	915				hypothetical protein
BHNFMJIF_02520	CDS	468				hypothetical protein
BHNFMJIF_02521	CDS	1161	namZ	3.2.1.92	COG3876	Peptidoglycan beta-N-acetylmuramidase NamZ
BHNFMJIF_02522	CDS	537				hypothetical protein
BHNFMJIF_02523	CDS	2736	lptD_1			LPS-assembly protein LptD
BHNFMJIF_02524	CDS	663	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
BHNFMJIF_02525	CDS	1041	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
BHNFMJIF_02526	tRNA	73				tRNA-Arg(ccg)
BHNFMJIF_02527	CDS	3225			COG4771	TonB-dependent receptor P39
BHNFMJIF_02528	CDS	1503			COG0702	SusD-like protein P2
BHNFMJIF_02529	CDS	1641				hypothetical protein
BHNFMJIF_02530	CDS	2007				hypothetical protein
BHNFMJIF_02531	CDS	666				hypothetical protein
BHNFMJIF_02532	CDS	2064				hypothetical protein
BHNFMJIF_02533	CDS	2568	csxA	3.2.1.165	COG3250	Exo-beta-D-glucosaminidase
BHNFMJIF_02534	CDS	2325				hypothetical protein
BHNFMJIF_02535	CDS	1128	nanM	5.1.3.24		N-acetylneuraminate epimerase
BHNFMJIF_02536	CDS	2055				hypothetical protein
BHNFMJIF_02537	CDS	2253				hypothetical protein
BHNFMJIF_02538	CDS	2505		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
BHNFMJIF_02539	CDS	1164	nagA_2	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
BHNFMJIF_02540	CDS	654	bcrA_2			Bacitracin transport ATP-binding protein BcrA
BHNFMJIF_02541	CDS	930				hypothetical protein
BHNFMJIF_02542	CDS	579				hypothetical protein
BHNFMJIF_02543	CDS	474	rpoE_1			ECF RNA polymerase sigma-E factor
BHNFMJIF_02544	CDS	672				hypothetical protein
BHNFMJIF_02545	CDS	627				hypothetical protein
BHNFMJIF_02546	CDS	1368				hypothetical protein
BHNFMJIF_02547	CDS	3126	acrD_1		COG0841	putative aminoglycoside efflux pump
BHNFMJIF_02548	CDS	1068	srpA_2			Solvent efflux pump periplasmic linker SrpA
BHNFMJIF_02549	CDS	879	rhaR_5			HTH-type transcriptional activator RhaR
BHNFMJIF_02550	CDS	765				hypothetical protein
BHNFMJIF_02551	CDS	1989	nagB_2	3.5.99.6		Glucosamine-6-phosphate deaminase
BHNFMJIF_02552	CDS	792	nagB_3	3.5.99.6		Glucosamine-6-phosphate deaminase
BHNFMJIF_02553	CDS	1236				hypothetical protein
BHNFMJIF_02554	CDS	1197		5.1.3.11		Cellobiose 2-epimerase
BHNFMJIF_02555	CDS	915	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
BHNFMJIF_02556	CDS	1206	nagC		COG1846	DNA-binding transcriptional dual regulator NagC
BHNFMJIF_02557	CDS	735	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
BHNFMJIF_02558	CDS	1344	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
BHNFMJIF_02559	CDS	996	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BHNFMJIF_02560	CDS	1731	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
BHNFMJIF_02561	CDS	609				hypothetical protein
BHNFMJIF_02562	CDS	543	resA_12			Thiol-disulfide oxidoreductase ResA
BHNFMJIF_02563	CDS	807				hypothetical protein
BHNFMJIF_02564	CDS	1575	rng	3.1.26.-	COG1530	Ribonuclease G
BHNFMJIF_02565	CDS	276	hup_2			DNA-binding protein HU
BHNFMJIF_02566	CDS	1059	mutY	3.2.2.31		Adenine DNA glycosylase
BHNFMJIF_02567	CDS	468	ssb		COG0629	Single-stranded DNA-binding protein
BHNFMJIF_02568	CDS	1353				hypothetical protein
BHNFMJIF_02569	CDS	627				hypothetical protein
BHNFMJIF_02570	CDS	1782	sasA_7	2.7.13.3		Adaptive-response sensory-kinase SasA
BHNFMJIF_02571	CDS	690	resD		COG0745	Transcriptional regulatory protein ResD
BHNFMJIF_02572	CDS	1044	ansA	3.5.1.1	COG0252	L-asparaginase 1
BHNFMJIF_02573	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
BHNFMJIF_02574	CDS	618	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
BHNFMJIF_02575	CDS	789	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
BHNFMJIF_02576	CDS	996	trpD2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase 2
BHNFMJIF_02577	CDS	591	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
BHNFMJIF_02578	CDS	1401	trpE	4.1.3.27		Anthranilate synthase component 1
BHNFMJIF_02579	CDS	1200	trpB1	4.2.1.20	COG0133	Tryptophan synthase beta chain 1
BHNFMJIF_02580	CDS	261				hypothetical protein
BHNFMJIF_02581	CDS	144				hypothetical protein
BHNFMJIF_02582	CDS	558				hypothetical protein
BHNFMJIF_02583	CDS	399				hypothetical protein
BHNFMJIF_02584	CDS	2451	tolB			Tol-Pal system protein TolB
BHNFMJIF_02585	CDS	906				hypothetical protein
BHNFMJIF_02586	CDS	1386				hypothetical protein
BHNFMJIF_02587	CDS	2166				hypothetical protein
BHNFMJIF_02588	CDS	846	rhaS_6			HTH-type transcriptional activator RhaS
BHNFMJIF_02589	CDS	1032	mdtA_3		COG0845	Multidrug resistance protein MdtA
BHNFMJIF_02590	CDS	3048	acrD_2		COG0841	putative aminoglycoside efflux pump
BHNFMJIF_02591	CDS	1281				hypothetical protein
BHNFMJIF_02592	CDS	1188				hypothetical protein
BHNFMJIF_02593	CDS	1707				hypothetical protein
BHNFMJIF_02594	CDS	1440	xylE		COG0477	D-xylose-proton symporter
BHNFMJIF_02595	CDS	3261	tri1_3	3.4.21.-	COG0793	Tricorn protease 
BHNFMJIF_02596	CDS	267				hypothetical protein
BHNFMJIF_02597	CDS	357				hypothetical protein
BHNFMJIF_02598	CDS	198				hypothetical protein
BHNFMJIF_02599	CDS	498				hypothetical protein
BHNFMJIF_02600	CDS	960				hypothetical protein
BHNFMJIF_02601	CDS	1095			COG2885	Outer membrane protein 40
BHNFMJIF_02602	CDS	849				hypothetical protein
BHNFMJIF_02603	CDS	1164				hypothetical protein
BHNFMJIF_02604	CDS	420		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
BHNFMJIF_02605	CDS	555	def	3.5.1.88	COG0242	Peptide deformylase
BHNFMJIF_02606	CDS	2010	cpoB_2			Cell division coordinator CpoB
BHNFMJIF_02607	CDS	1941	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
BHNFMJIF_02608	CDS	597	infC			Translation initiation factor IF-3
BHNFMJIF_02609	CDS	198	rpmI		COG0291	Large ribosomal subunit protein bL35
BHNFMJIF_02610	CDS	351	rplT			Large ribosomal subunit protein bL20
BHNFMJIF_02611	CDS	768	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
BHNFMJIF_02612	CDS	1035	mltG	4.2.2.29		Endolytic murein transglycosylase
BHNFMJIF_02613	CDS	1524	abf2	3.2.1.55	COG3534	Intracellular exo-alpha-L-arabinofuranosidase 2
BHNFMJIF_02614	CDS	858				hypothetical protein
BHNFMJIF_02615	CDS	1350				hypothetical protein
BHNFMJIF_02616	CDS	2040				hypothetical protein
BHNFMJIF_02617	CDS	819	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
BHNFMJIF_02618	CDS	213				hypothetical protein
BHNFMJIF_02619	CDS	252				hypothetical protein
BHNFMJIF_02620	CDS	630	wecA_2	2.7.8.40	COG2148	UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
BHNFMJIF_02621	CDS	462				hypothetical protein
BHNFMJIF_02622	CDS	420				hypothetical protein
BHNFMJIF_02623	CDS	375				hypothetical protein
BHNFMJIF_02624	CDS	291				hypothetical protein
BHNFMJIF_02625	CDS	369				hypothetical protein
BHNFMJIF_02626	CDS	321				hypothetical protein
BHNFMJIF_02627	CDS	405				hypothetical protein
BHNFMJIF_02628	CDS	267				hypothetical protein
BHNFMJIF_02629	CDS	507				hypothetical protein
BHNFMJIF_02630	CDS	1128				hypothetical protein
BHNFMJIF_02631	tRNA	74				tRNA-Thr(cgt)
BHNFMJIF_02632	CDS	825				hypothetical protein
BHNFMJIF_02633	CDS	243				hypothetical protein
BHNFMJIF_02634	CDS	1671	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
BHNFMJIF_02635	CDS	1341	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
BHNFMJIF_02636	CDS	4479	gltB	1.4.7.1	COG0067	Ferredoxin-dependent glutamate synthase 1
BHNFMJIF_02637	CDS	156				hypothetical protein
BHNFMJIF_02638	CDS	159				hypothetical protein
BHNFMJIF_02639	CDS	843	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
BHNFMJIF_02640	CDS	1230	dapL_3	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
BHNFMJIF_02641	CDS	720				hypothetical protein
BHNFMJIF_02642	CDS	357	glnB		COG0347	Nitrogen regulatory protein P-II
BHNFMJIF_02643	CDS	1359	amtB		COG0004	Ammonium transporter AmtB
BHNFMJIF_02644	CDS	2190	glnA_1	6.3.1.2		Glutamine synthetase
BHNFMJIF_02645	CDS	1845	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BHNFMJIF_02646	CDS	1884	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
BHNFMJIF_02647	CDS	1077	pyrAA	6.3.5.5	COG0505	Carbamoyl phosphate synthase pyrimidine-specific small chain
BHNFMJIF_02648	CDS	3228	pyrAB_1	6.3.4.16	COG0458	Carbamoyl phosphate synthase pyrimidine-specific large chain
BHNFMJIF_02649	CDS	2346	rcsC_23	2.7.13.3		Sensor histidine kinase RcsC
BHNFMJIF_02650	CDS	99				hypothetical protein
BHNFMJIF_02651	CDS	1221				IS256 family transposase ISDku1
BHNFMJIF_02652	CDS	441				hypothetical protein
BHNFMJIF_02653	CDS	459				hypothetical protein
BHNFMJIF_02654	CDS	1059	pva	3.5.1.11	COG3049	Penicillin V acylase
BHNFMJIF_02655	CDS	1089				hypothetical protein
BHNFMJIF_02656	CDS	1698	amy	3.2.1.1		Alpha-amylase
BHNFMJIF_02657	CDS	786			COG1752	putative NTE family protein
BHNFMJIF_02658	CDS	993	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
BHNFMJIF_02659	CDS	891	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BHNFMJIF_02660	CDS	939	UXNAcS	4.1.1.128	COG0451	UDP-N-acetyl-alpha-D-glucosaminuronate decarboxylase
BHNFMJIF_02661	CDS	1140	sasA_8	2.7.13.3		Adaptive-response sensory-kinase SasA
BHNFMJIF_02662	CDS	1062				hypothetical protein
BHNFMJIF_02663	CDS	1851	rcsC_24	2.7.13.3		Sensor histidine kinase RcsC
BHNFMJIF_02664	CDS	357	walR		COG0745	Transcriptional regulatory protein WalR
BHNFMJIF_02665	CDS	1206				hypothetical protein
BHNFMJIF_02666	CDS	1119	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BHNFMJIF_02667	CDS	843				hypothetical protein
BHNFMJIF_02668	CDS	783				hypothetical protein
BHNFMJIF_02669	CDS	1200	gtfA_2	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
BHNFMJIF_02670	CDS	1134				hypothetical protein
BHNFMJIF_02671	CDS	1152	gtfA_3	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
BHNFMJIF_02672	CDS	1146	gtfA_4	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
BHNFMJIF_02673	CDS	1026				hypothetical protein
BHNFMJIF_02674	CDS	951				hypothetical protein
BHNFMJIF_02675	CDS	1182	pglJ_2	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
BHNFMJIF_02676	CDS	864				hypothetical protein
BHNFMJIF_02677	CDS	1272	uup_3	3.6.1.-		ATP-binding protein Uup
BHNFMJIF_02678	CDS	918				hypothetical protein
BHNFMJIF_02679	CDS	816		2.4.-.-	COG1216	putative glycosyltransferase
BHNFMJIF_02680	CDS	948	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
BHNFMJIF_02681	CDS	825				hypothetical protein
BHNFMJIF_02682	CDS	612		2.3.1.-	COG0110	putative acetyltransferase
BHNFMJIF_02683	CDS	1161				hypothetical protein
BHNFMJIF_02684	CDS	1125				hypothetical protein
BHNFMJIF_02685	CDS	906				hypothetical protein
BHNFMJIF_02686	CDS	1461				hypothetical protein
BHNFMJIF_02687	CDS	2148				hypothetical protein
BHNFMJIF_02688	CDS	864				hypothetical protein
BHNFMJIF_02689	CDS	1176				hypothetical protein
BHNFMJIF_02690	CDS	366	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
BHNFMJIF_02691	CDS	735			COG1051	ADPR responsive transcriptional repressor NtrR
BHNFMJIF_02692	CDS	1494	xylB_2	2.7.1.17	COG1070	Xylulose kinase
BHNFMJIF_02693	CDS	1317	xylA	5.3.1.5	COG2115	Xylose isomerase
BHNFMJIF_02694	CDS	2493				hypothetical protein
BHNFMJIF_02695	CDS	1140				hypothetical protein
BHNFMJIF_02696	CDS	570	rfbC	5.1.3.13		dTDP-4-dehydrorhamnose 3,5-epimerase
BHNFMJIF_02697	CDS	888	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
BHNFMJIF_02698	CDS	1404				hypothetical protein
BHNFMJIF_02699	CDS	1065	algA			Alginate biosynthesis protein AlgA
BHNFMJIF_02700	CDS	1083	gmd_2	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
BHNFMJIF_02701	CDS	1077	fcl_2	1.1.1.271	COG0451	GDP-L-fucose synthase
BHNFMJIF_02702	CDS	504	tpx	1.11.1.24	COG2077	Thiol peroxidase
BHNFMJIF_02703	CDS	627				hypothetical protein
BHNFMJIF_02704	CDS	1518	lapB_1			Lipopolysaccharide assembly protein B
BHNFMJIF_02705	CDS	1740	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
BHNFMJIF_02706	CDS	819	pstS			Phosphate-binding protein PstS
BHNFMJIF_02707	CDS	1188				hypothetical protein
BHNFMJIF_02708	CDS	888	pstA		COG0581	Phosphate transport system permease protein PstA
BHNFMJIF_02709	CDS	753	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BHNFMJIF_02710	CDS	702	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
BHNFMJIF_02711	CDS	2574				hypothetical protein
BHNFMJIF_02712	CDS	294				hypothetical protein
BHNFMJIF_02713	CDS	375				hypothetical protein
BHNFMJIF_02714	CDS	1098				hypothetical protein
BHNFMJIF_02715	CDS	222				hypothetical protein
BHNFMJIF_02716	CDS	210				hypothetical protein
BHNFMJIF_02717	CDS	1473	murJ_2			lipid II flippase MurJ
BHNFMJIF_02718	CDS	1044				hypothetical protein
BHNFMJIF_02719	CDS	1278				hypothetical protein
BHNFMJIF_02720	CDS	723		2.4.1.-	COG0463	PGL/p-HBAD biosynthesis glycosyltransferase
BHNFMJIF_02721	CDS	960				hypothetical protein
BHNFMJIF_02722	CDS	1812	frbH_2			CMP-5'-(3-aminopropyl)phosphonate synthase
BHNFMJIF_02723	CDS	963	ala	1.4.1.1		Alanine dehydrogenase
BHNFMJIF_02724	CDS	828				hypothetical protein
BHNFMJIF_02725	CDS	1020				hypothetical protein
BHNFMJIF_02726	CDS	1131				hypothetical protein
BHNFMJIF_02727	CDS	870				hypothetical protein
BHNFMJIF_02728	CDS	216				hypothetical protein
BHNFMJIF_02729	CDS	417				hypothetical protein
BHNFMJIF_02730	CDS	1485				hypothetical protein
BHNFMJIF_02731	CDS	2079				hypothetical protein
BHNFMJIF_02732	CDS	315				hypothetical protein
BHNFMJIF_02733	CDS	417				hypothetical protein
BHNFMJIF_02734	CDS	105				hypothetical protein
BHNFMJIF_02735	CDS	489				hypothetical protein
BHNFMJIF_02736	CDS	219				hypothetical protein
BHNFMJIF_02737	CDS	1077				hypothetical protein
BHNFMJIF_02738	CDS	2076				hypothetical protein
BHNFMJIF_02739	CDS	1278	rarA		COG2256	Replication-associated recombination protein A
BHNFMJIF_02740	CDS	957	hpr_2	1.1.1.81	COG1052	Hydroxypyruvate reductase
BHNFMJIF_02741	CDS	504				hypothetical protein
BHNFMJIF_02742	CDS	204				hypothetical protein
BHNFMJIF_02743	CDS	189				hypothetical protein
BHNFMJIF_02744	CDS	393				hypothetical protein
BHNFMJIF_02745	CDS	1782	lepA_2	3.6.5.-		Elongation factor 4
BHNFMJIF_02746	CDS	1341	nhaA			Na(+)/H(+) antiporter NhaA
BHNFMJIF_02747	CDS	2274	rcsC_25	2.7.13.3		Sensor histidine kinase RcsC
BHNFMJIF_02748	CDS	1575	gadC		COG0531	Glutamate/gamma-aminobutyrate antiporter
BHNFMJIF_02749	CDS	117				hypothetical protein
BHNFMJIF_02750	CDS	735				hypothetical protein
BHNFMJIF_02751	CDS	2664				hypothetical protein
BHNFMJIF_02752	CDS	864	cutC			PF03932 family protein CutC
BHNFMJIF_02753	CDS	963	glsA1	3.5.1.2	COG2066	Glutaminase 1
BHNFMJIF_02754	CDS	1449	gadB	4.1.1.15	COG0076	Glutamate decarboxylase
BHNFMJIF_02755	CDS	1191				hypothetical protein
BHNFMJIF_02756	CDS	915				hypothetical protein
BHNFMJIF_02757	CDS	1197		4.3.1.19		L-threonine ammonia-lyase
BHNFMJIF_02758	CDS	462				hypothetical protein
BHNFMJIF_02759	CDS	954	rnfB	7.2.1.2	COG1245	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
BHNFMJIF_02760	CDS	1338	rnfC	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
BHNFMJIF_02761	CDS	990	rnfD	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
BHNFMJIF_02762	CDS	795	rsxG	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
BHNFMJIF_02763	CDS	585	rnfE	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
BHNFMJIF_02764	CDS	603	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
BHNFMJIF_02765	CDS	897				hypothetical protein
BHNFMJIF_02766	CDS	1035	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
BHNFMJIF_02767	CDS	1878				hypothetical protein
BHNFMJIF_02768	CDS	891				hypothetical protein
BHNFMJIF_02769	CDS	1434		4.3.1.1		Aspartate ammonia-lyase
BHNFMJIF_02770	CDS	381				hypothetical protein
BHNFMJIF_02771	CDS	1488				hypothetical protein
BHNFMJIF_02772	CDS	2232				hypothetical protein
